# instance name, instance size, runtime
Random_3SAT_800Literals_1234567_385.cnf,800,0.032476
Random_3SAT_800Literals_1234567_386.cnf,800,6.539353
Random_3SAT_800Literals_1234567_387.cnf,800,0.061006
Random_3SAT_800Literals_1234567_388.cnf,800,0.008054
Random_3SAT_800Literals_1234567_389.cnf,800,16.096105
Random_3SAT_800Literals_1234567_390.cnf,800,0.090057
Random_3SAT_800Literals_1234567_391.cnf,800,1.607619
Random_3SAT_800Literals_1234567_392.cnf,800,0.011788
Random_3SAT_800Literals_1234567_393.cnf,800,0.965755
Random_3SAT_800Literals_1234567_394.cnf,800,0.012277
Random_3SAT_800Literals_1234567_395.cnf,800,7.087528
Random_3SAT_800Literals_1234567_396.cnf,800,0.025630
Random_3SAT_800Literals_1234567_397.cnf,800,2.900344
Random_3SAT_800Literals_1234567_398.cnf,800,0.540436
Random_3SAT_800Literals_1234567_399.cnf,800,0.253504
Random_3SAT_800Literals_1234567_400.cnf,800,0.049072
Random_3SAT_800Literals_1234567_401.cnf,800,1.172849
Random_3SAT_800Literals_1234567_402.cnf,800,0.024259
Random_3SAT_800Literals_1234567_403.cnf,800,0.215177
Random_3SAT_800Literals_1234567_404.cnf,800,0.349455
Random_3SAT_800Literals_1234567_405.cnf,800,0.114432
Random_3SAT_800Literals_1234567_406.cnf,800,0.907738
Random_3SAT_800Literals_1234567_407.cnf,800,0.107509
Random_3SAT_800Literals_1234567_408.cnf,800,0.109676
Random_3SAT_800Literals_1234567_409.cnf,800,11.201219
Random_3SAT_800Literals_1234567_410.cnf,800,0.037893
Random_3SAT_800Literals_1234567_411.cnf,800,0.405263
Random_3SAT_800Literals_1234567_412.cnf,800,1.475245
Random_3SAT_800Literals_1234567_413.cnf,800,0.164457
Random_3SAT_800Literals_1234567_414.cnf,800,0.027313
Random_3SAT_800Literals_1234567_415.cnf,800,0.059976
Random_3SAT_800Literals_1234567_416.cnf,800,0.386081
Random_3SAT_800Literals_1234567_417.cnf,800,4.799719
Random_3SAT_800Literals_1234567_418.cnf,800,0.012839
Random_3SAT_800Literals_1234567_419.cnf,800,0.486965
Random_3SAT_800Literals_1234567_420.cnf,800,0.046891
Random_3SAT_800Literals_1234567_421.cnf,800,0.061096
Random_3SAT_800Literals_1234567_422.cnf,800,0.091625
Random_3SAT_800Literals_1234567_423.cnf,800,0.073815
Random_3SAT_800Literals_1234567_424.cnf,800,0.109814
Random_3SAT_800Literals_1234567_425.cnf,800,0.097378
Random_3SAT_800Literals_1234567_426.cnf,800,2.292997
Random_3SAT_800Literals_1234567_427.cnf,800,7.562162
Random_3SAT_800Literals_1234567_428.cnf,800,0.145352
Random_3SAT_800Literals_1234567_429.cnf,800,0.762308
Random_3SAT_800Literals_1234567_430.cnf,800,0.055194
Random_3SAT_800Literals_1234567_431.cnf,800,0.250944
Random_3SAT_800Literals_1234567_432.cnf,800,0.315383
Random_3SAT_800Literals_1234567_433.cnf,800,0.453765
Random_3SAT_800Literals_1234567_434.cnf,800,0.023375
Random_3SAT_800Literals_1234567_435.cnf,800,0.091749
Random_3SAT_800Literals_1234567_436.cnf,800,0.096634
Random_3SAT_800Literals_1234567_437.cnf,800,0.031744
Random_3SAT_800Literals_1234567_438.cnf,800,0.786855
Random_3SAT_800Literals_1234567_439.cnf,800,0.026823
Random_3SAT_800Literals_1234567_440.cnf,800,0.589844
Random_3SAT_800Literals_1234567_441.cnf,800,0.051577
Random_3SAT_800Literals_1234567_442.cnf,800,0.127603
Random_3SAT_800Literals_1234567_443.cnf,800,0.386183
Random_3SAT_800Literals_1234567_444.cnf,800,4.271577
Random_3SAT_800Literals_1234567_445.cnf,800,5.063152
Random_3SAT_800Literals_1234567_446.cnf,800,0.148618
Random_3SAT_800Literals_1234567_447.cnf,800,1.430362
Random_3SAT_800Literals_1234567_448.cnf,800,2.039493
Random_3SAT_800Literals_1234567_449.cnf,800,0.024239
Random_3SAT_800Literals_1234567_450.cnf,800,0.110047
Random_3SAT_800Literals_1234567_451.cnf,800,37.072193
Random_3SAT_800Literals_1234567_452.cnf,800,0.814220
Random_3SAT_800Literals_1234567_453.cnf,800,0.021107
Random_3SAT_800Literals_1234567_454.cnf,800,0.035668
Random_3SAT_800Literals_1234567_455.cnf,800,0.020520
Random_3SAT_800Literals_1234567_456.cnf,800,0.029164
Random_3SAT_800Literals_1234567_457.cnf,800,0.028385
Random_3SAT_800Literals_1234567_458.cnf,800,0.065874
Random_3SAT_800Literals_1234567_459.cnf,800,0.372043
Random_3SAT_800Literals_1234567_460.cnf,800,0.024639
Random_3SAT_800Literals_1234567_461.cnf,800,10.251286
Random_3SAT_800Literals_1234567_462.cnf,800,0.117608
Random_3SAT_800Literals_1234567_463.cnf,800,0.010267
Random_3SAT_800Literals_1234567_464.cnf,800,0.232999
Random_3SAT_800Literals_1234567_465.cnf,800,0.023218
Random_3SAT_800Literals_1234567_466.cnf,800,1.425148
Random_3SAT_800Literals_1234567_467.cnf,800,0.035857
Random_3SAT_800Literals_1234567_468.cnf,800,0.799190
Random_3SAT_800Literals_1234567_469.cnf,800,0.273736
Random_3SAT_800Literals_1234567_470.cnf,800,0.269780
Random_3SAT_800Literals_1234567_471.cnf,800,0.039226
Random_3SAT_800Literals_1234567_472.cnf,800,0.054325
Random_3SAT_800Literals_1234567_473.cnf,800,0.065472
Random_3SAT_800Literals_1234567_474.cnf,800,4.404056
Random_3SAT_800Literals_1234567_475.cnf,800,0.015439
Random_3SAT_800Literals_1234567_476.cnf,800,0.034417
Random_3SAT_800Literals_1234567_477.cnf,800,0.828148
Random_3SAT_800Literals_1234567_478.cnf,800,5.198219
Random_3SAT_800Literals_1234567_479.cnf,800,0.104020
Random_3SAT_800Literals_1234567_480.cnf,800,0.154322
Random_3SAT_800Literals_1234567_481.cnf,800,0.070714
Random_3SAT_800Literals_1234567_482.cnf,800,0.074411
Random_3SAT_800Literals_1234567_483.cnf,800,0.085539
Random_3SAT_800Literals_1234567_484.cnf,800,0.050773
Random_3SAT_800Literals_1234567_485.cnf,800,0.047255
Random_3SAT_800Literals_1234567_486.cnf,800,0.186875
Random_3SAT_800Literals_1234567_487.cnf,800,0.086353
Random_3SAT_800Literals_1234567_488.cnf,800,0.100220
Random_3SAT_800Literals_1234567_489.cnf,800,1.123051
Random_3SAT_800Literals_1234567_490.cnf,800,0.127531
Random_3SAT_800Literals_1234567_491.cnf,800,0.804783
Random_3SAT_800Literals_1234567_492.cnf,800,0.032371
Random_3SAT_800Literals_1234567_493.cnf,800,0.691025
Random_3SAT_800Literals_1234567_494.cnf,800,65.062895
Random_3SAT_800Literals_1234567_495.cnf,800,0.512513
Random_3SAT_800Literals_1234567_496.cnf,800,0.222979
Random_3SAT_800Literals_1234567_497.cnf,800,0.188094
Random_3SAT_800Literals_1234567_498.cnf,800,0.123854
Random_3SAT_800Literals_1234567_499.cnf,800,2.095744
Random_3SAT_800Literals_1234567_500.cnf,800,0.866629
Random_3SAT_800Literals_1234567_501.cnf,800,0.158922
Random_3SAT_800Literals_1234567_502.cnf,800,0.031112
Random_3SAT_800Literals_1234567_503.cnf,800,2.256270
Random_3SAT_800Literals_1234567_504.cnf,800,0.047851
Random_3SAT_800Literals_1234567_505.cnf,800,0.037008
Random_3SAT_800Literals_1234567_506.cnf,800,0.134353
Random_3SAT_800Literals_1234567_507.cnf,800,0.080341
Random_3SAT_800Literals_1234567_508.cnf,800,0.131135
Random_3SAT_800Literals_1234567_509.cnf,800,0.018420
Random_3SAT_800Literals_1234567_510.cnf,800,0.254620
Random_3SAT_800Literals_1234567_511.cnf,800,2.284053
Random_3SAT_800Literals_1234567_512.cnf,800,0.513860
Random_3SAT_800Literals_1234567_513.cnf,800,1.029674
Random_3SAT_800Literals_1234567_514.cnf,800,0.014424
Random_3SAT_800Literals_1234567_515.cnf,800,0.063607
Random_3SAT_800Literals_1234567_516.cnf,800,0.260218
Random_3SAT_800Literals_1234567_517.cnf,800,2.095090
Random_3SAT_800Literals_1234567_518.cnf,800,0.129896
Random_3SAT_800Literals_1234567_519.cnf,800,0.164967
Random_3SAT_800Literals_1234567_520.cnf,800,0.064379
Random_3SAT_800Literals_1234567_521.cnf,800,0.228483
Random_3SAT_800Literals_1234567_522.cnf,800,0.126357
Random_3SAT_800Literals_1234567_523.cnf,800,0.233458
Random_3SAT_800Literals_1234567_524.cnf,800,0.169523
Random_3SAT_800Literals_1234567_525.cnf,800,0.107056
Random_3SAT_800Literals_1234567_526.cnf,800,0.189627
Random_3SAT_800Literals_1234567_527.cnf,800,0.425373
Random_3SAT_800Literals_1234567_528.cnf,800,29.225537
Random_3SAT_800Literals_1234567_529.cnf,800,0.010735
Random_3SAT_800Literals_1234567_530.cnf,800,0.258206
Random_3SAT_800Literals_1234567_531.cnf,800,0.045927
Random_3SAT_800Literals_1234567_532.cnf,800,0.014981
Random_3SAT_800Literals_1234567_533.cnf,800,0.037073
Random_3SAT_800Literals_1234567_534.cnf,800,0.108642
Random_3SAT_800Literals_1234567_535.cnf,800,0.173107
Random_3SAT_800Literals_1234567_536.cnf,800,20.807148
Random_3SAT_800Literals_1234567_537.cnf,800,4.653655
Random_3SAT_800Literals_1234567_538.cnf,800,0.533254
Random_3SAT_800Literals_1234567_539.cnf,800,2.303648
Random_3SAT_800Literals_1234567_540.cnf,800,0.058419
Random_3SAT_800Literals_1234567_541.cnf,800,0.267354
Random_3SAT_800Literals_1234567_542.cnf,800,0.035940
Random_3SAT_800Literals_1234567_543.cnf,800,0.048784
Random_3SAT_800Literals_1234567_544.cnf,800,0.052804
Random_3SAT_800Literals_1234567_545.cnf,800,0.126724
Random_3SAT_800Literals_1234567_546.cnf,800,0.010331
Random_3SAT_800Literals_1234567_547.cnf,800,1.559366
Random_3SAT_800Literals_1234567_548.cnf,800,0.219625
Random_3SAT_800Literals_1234567_549.cnf,800,7.426445
Random_3SAT_800Literals_1234567_550.cnf,800,0.040245
Random_3SAT_800Literals_1234567_551.cnf,800,0.079413
Random_3SAT_800Literals_1234567_552.cnf,800,0.333528
Random_3SAT_800Literals_1234567_553.cnf,800,0.640683
Random_3SAT_800Literals_1234567_554.cnf,800,0.020022
Random_3SAT_800Literals_1234567_555.cnf,800,0.287153
Random_3SAT_800Literals_1234567_556.cnf,800,0.915244
Random_3SAT_800Literals_1234567_557.cnf,800,2.368282
Random_3SAT_800Literals_1234567_558.cnf,800,0.052300
Random_3SAT_800Literals_1234567_559.cnf,800,0.055494
Random_3SAT_800Literals_1234567_560.cnf,800,0.143713
Random_3SAT_800Literals_1234567_561.cnf,800,0.333438
Random_3SAT_800Literals_1234567_562.cnf,800,0.286638
Random_3SAT_800Literals_1234567_563.cnf,800,0.204479
Random_3SAT_800Literals_1234567_564.cnf,800,0.110071
Random_3SAT_800Literals_1234567_565.cnf,800,0.039308
Random_3SAT_800Literals_1234567_566.cnf,800,0.043383
Random_3SAT_800Literals_1234567_567.cnf,800,0.266871
Random_3SAT_800Literals_1234567_568.cnf,800,1.895521
Random_3SAT_800Literals_1234567_569.cnf,800,0.417194
Random_3SAT_800Literals_1234567_570.cnf,800,0.341570
Random_3SAT_800Literals_1234567_571.cnf,800,0.018555
Random_3SAT_800Literals_1234567_572.cnf,800,0.113525
Random_3SAT_800Literals_1234567_573.cnf,800,1.111550
Random_3SAT_800Literals_1234567_574.cnf,800,0.102773
Random_3SAT_800Literals_1234567_575.cnf,800,0.541394
Random_3SAT_800Literals_1234567_576.cnf,800,0.076760
Random_3SAT_800Literals_1234567_577.cnf,800,0.038511
Random_3SAT_800Literals_1234567_578.cnf,800,0.337920
Random_3SAT_800Literals_1234567_579.cnf,800,0.182374
Random_3SAT_800Literals_1234567_580.cnf,800,0.051267
Random_3SAT_800Literals_1234567_581.cnf,800,0.056418
Random_3SAT_800Literals_1234567_582.cnf,800,0.021764
Random_3SAT_800Literals_1234567_583.cnf,800,0.104075
Random_3SAT_900Literals_1_0.cnf,900,0.050346
Random_3SAT_900Literals_1_1.cnf,900,0.054160
Random_3SAT_900Literals_1_2.cnf,900,0.039348
Random_3SAT_900Literals_1_3.cnf,900,0.043793
Random_3SAT_900Literals_1_4.cnf,900,0.131271
Random_3SAT_900Literals_1_5.cnf,900,0.270481
Random_3SAT_900Literals_1_6.cnf,900,0.643242
Random_3SAT_900Literals_1_7.cnf,900,2.131425
Random_3SAT_900Literals_1_8.cnf,900,0.654499
Random_3SAT_900Literals_1_9.cnf,900,0.334740
Random_3SAT_900Literals_1_10.cnf,900,0.095521
Random_3SAT_900Literals_1_11.cnf,900,630.155466
Random_3SAT_900Literals_1_12.cnf,900,0.221967
Random_3SAT_900Literals_1_13.cnf,900,0.218915
Random_3SAT_900Literals_1_14.cnf,900,3.317881
Random_3SAT_900Literals_1_15.cnf,900,0.195617
Random_3SAT_900Literals_1_16.cnf,900,9.956356
Random_3SAT_900Literals_1_17.cnf,900,0.832896
Random_3SAT_900Literals_1_18.cnf,900,0.021859
Random_3SAT_900Literals_1_19.cnf,900,0.066067
Random_3SAT_900Literals_1_20.cnf,900,0.252052
Random_3SAT_900Literals_1_21.cnf,900,8.893064
Random_3SAT_900Literals_1_22.cnf,900,0.056583
Random_3SAT_900Literals_1_23.cnf,900,0.972377
Random_3SAT_900Literals_1_24.cnf,900,1.160112
Random_3SAT_900Literals_1_25.cnf,900,3.817818
Random_3SAT_900Literals_1_26.cnf,900,0.011552
Random_3SAT_900Literals_1_27.cnf,900,0.054797
Random_3SAT_900Literals_1_28.cnf,900,3.585126
Random_3SAT_900Literals_1_29.cnf,900,0.361000
Random_3SAT_900Literals_1_30.cnf,900,27.122439
Random_3SAT_900Literals_1_31.cnf,900,0.032959
Random_3SAT_900Literals_1_32.cnf,900,0.864073
Random_3SAT_900Literals_1_33.cnf,900,8.491427
Random_3SAT_900Literals_1_34.cnf,900,113.766327
Random_3SAT_900Literals_1_35.cnf,900,225.841802
Random_3SAT_900Literals_1_36.cnf,900,7.645112
Random_3SAT_900Literals_1_37.cnf,900,0.933764
Random_3SAT_900Literals_1_38.cnf,900,15.732517
Random_3SAT_900Literals_1_39.cnf,900,0.176721
Random_3SAT_900Literals_1_40.cnf,900,0.026937
Random_3SAT_900Literals_1_41.cnf,900,1.193722
Random_3SAT_900Literals_1_42.cnf,900,3.117531
Random_3SAT_900Literals_1_43.cnf,900,0.083637
Random_3SAT_900Literals_1_44.cnf,900,0.017043
Random_3SAT_900Literals_1_45.cnf,900,4.753253
Random_3SAT_900Literals_1_46.cnf,900,12.460500
Random_3SAT_900Literals_1_47.cnf,900,1.057087
Random_3SAT_900Literals_1_48.cnf,900,0.027454
Random_3SAT_900Literals_1_49.cnf,900,22.729679
Random_3SAT_900Literals_1_50.cnf,900,6.010368
Random_3SAT_900Literals_1_51.cnf,900,0.157894
Random_3SAT_900Literals_1_52.cnf,900,0.613645
Random_3SAT_900Literals_1_53.cnf,900,1254.709885
Random_3SAT_900Literals_1_54.cnf,900,2.671472
Random_3SAT_900Literals_1_55.cnf,900,39.706295
Random_3SAT_900Literals_1_56.cnf,900,0.243529
Random_3SAT_900Literals_1_57.cnf,900,3.608656
Random_3SAT_900Literals_1_58.cnf,900,3.250323
Random_3SAT_900Literals_1_59.cnf,900,0.041020
Random_3SAT_900Literals_1_60.cnf,900,0.193445
Random_3SAT_900Literals_1_61.cnf,900,92.016080
Random_3SAT_900Literals_1_62.cnf,900,0.026450
Random_3SAT_900Literals_1_63.cnf,900,0.249349
Random_3SAT_900Literals_1_64.cnf,900,0.049425
Random_3SAT_900Literals_1_65.cnf,900,0.026745
Random_3SAT_900Literals_1_66.cnf,900,0.137499
Random_3SAT_900Literals_1_67.cnf,900,54.890323
Random_3SAT_900Literals_1_68.cnf,900,0.804161
Random_3SAT_900Literals_1_69.cnf,900,0.060242
Random_3SAT_900Literals_1_70.cnf,900,0.136369
Random_3SAT_900Literals_1_71.cnf,900,134.315055
Random_3SAT_900Literals_1_72.cnf,900,0.307010
Random_3SAT_900Literals_1_73.cnf,900,6.565837
Random_3SAT_900Literals_1_74.cnf,900,2.043538
Random_3SAT_900Literals_1_75.cnf,900,0.142977
Random_3SAT_900Literals_1_76.cnf,900,124.221704
Random_3SAT_900Literals_1_77.cnf,900,0.036005
Random_3SAT_900Literals_1_78.cnf,900,0.107626
Random_3SAT_900Literals_1_79.cnf,900,0.078183
Random_3SAT_900Literals_1_80.cnf,900,0.039484
Random_3SAT_900Literals_1_81.cnf,900,0.456328
Random_3SAT_900Literals_1_82.cnf,900,0.215660
Random_3SAT_900Literals_1_83.cnf,900,3.178439
Random_3SAT_900Literals_1_84.cnf,900,0.593969
Random_3SAT_900Literals_1_85.cnf,900,0.080474
Random_3SAT_900Literals_1_86.cnf,900,0.476601
Random_3SAT_900Literals_1_87.cnf,900,0.020595
Random_3SAT_900Literals_1_88.cnf,900,0.078723
Random_3SAT_900Literals_1_89.cnf,900,0.026762
Random_3SAT_900Literals_1_90.cnf,900,0.266748
Random_3SAT_900Literals_1_91.cnf,900,1.334096
Random_3SAT_900Literals_1_92.cnf,900,0.108659
Random_3SAT_900Literals_1_93.cnf,900,1.182785
Random_3SAT_900Literals_1_94.cnf,900,0.178639
Random_3SAT_900Literals_1_95.cnf,900,0.051687
Random_3SAT_900Literals_1_96.cnf,900,0.101581
Random_3SAT_900Literals_1_97.cnf,900,0.076798
Random_3SAT_900Literals_1_98.cnf,900,0.080422
Random_3SAT_900Literals_1_99.cnf,900,0.193430
Random_3SAT_900Literals_1_100.cnf,900,0.065692
Random_3SAT_900Literals_1_101.cnf,900,0.060556
Random_3SAT_900Literals_1_102.cnf,900,0.326031
Random_3SAT_900Literals_1_103.cnf,900,0.843679
Random_3SAT_900Literals_1_104.cnf,900,0.100051
Random_3SAT_900Literals_1_105.cnf,900,0.067472
Random_3SAT_900Literals_1_106.cnf,900,0.453009
Random_3SAT_900Literals_1_107.cnf,900,0.746768
Random_3SAT_900Literals_1_108.cnf,900,0.035934
Random_3SAT_900Literals_1_109.cnf,900,0.071382
Random_3SAT_900Literals_1_110.cnf,900,0.284617
Random_3SAT_900Literals_1_111.cnf,900,1.538528
Random_3SAT_900Literals_1_112.cnf,900,0.020085
Random_3SAT_900Literals_1_113.cnf,900,0.146267
Random_3SAT_900Literals_1_114.cnf,900,0.126225
Random_3SAT_900Literals_1_115.cnf,900,0.669863
Random_3SAT_900Literals_1_116.cnf,900,0.026077
Random_3SAT_900Literals_1_117.cnf,900,0.282772
Random_3SAT_900Literals_1_118.cnf,900,0.252109
Random_3SAT_900Literals_1_119.cnf,900,0.155281
Random_3SAT_900Literals_1_120.cnf,900,0.198479
Random_3SAT_900Literals_1_121.cnf,900,0.074704
Random_3SAT_900Literals_1_122.cnf,900,0.029312
Random_3SAT_900Literals_1_123.cnf,900,1.700289
Random_3SAT_900Literals_1_124.cnf,900,10.502065
Random_3SAT_900Literals_1_125.cnf,900,0.035806
Random_3SAT_900Literals_1_126.cnf,900,1.021261
Random_3SAT_900Literals_1_127.cnf,900,1.091158
Random_3SAT_900Literals_1_128.cnf,900,0.023563
Random_3SAT_900Literals_1_129.cnf,900,423.200144
Random_3SAT_900Literals_1_130.cnf,900,1.952776
Random_3SAT_900Literals_1_131.cnf,900,0.057526
Random_3SAT_900Literals_1_132.cnf,900,0.220403
Random_3SAT_900Literals_1_133.cnf,900,0.226256
Random_3SAT_900Literals_1_134.cnf,900,0.083894
Random_3SAT_900Literals_1_135.cnf,900,0.508703
Random_3SAT_900Literals_1_136.cnf,900,704.814500
Random_3SAT_900Literals_1_137.cnf,900,0.335740
Random_3SAT_900Literals_1_138.cnf,900,0.137088
Random_3SAT_900Literals_1_139.cnf,900,0.389471
Random_3SAT_900Literals_1_140.cnf,900,0.116779
Random_3SAT_900Literals_1_141.cnf,900,0.020757
Random_3SAT_900Literals_1_142.cnf,900,0.113352
Random_3SAT_900Literals_1_143.cnf,900,0.106254
Random_3SAT_900Literals_1_144.cnf,900,0.344875
Random_3SAT_900Literals_1_145.cnf,900,0.469646
Random_3SAT_900Literals_1_146.cnf,900,0.806334
Random_3SAT_900Literals_1_147.cnf,900,0.113884
Random_3SAT_900Literals_1_148.cnf,900,3.962966
Random_3SAT_900Literals_1_149.cnf,900,16.439336
Random_3SAT_900Literals_1_150.cnf,900,0.964200
Random_3SAT_900Literals_1_151.cnf,900,0.340646
Random_3SAT_900Literals_1_152.cnf,900,0.024764
Random_3SAT_900Literals_1_153.cnf,900,0.345138
Random_3SAT_900Literals_1_154.cnf,900,0.162715
Random_3SAT_900Literals_1_155.cnf,900,26.060068
Random_3SAT_900Literals_1_156.cnf,900,0.186498
Random_3SAT_900Literals_1_157.cnf,900,0.147487
Random_3SAT_900Literals_1_158.cnf,900,1.837911
Random_3SAT_900Literals_1_159.cnf,900,0.183125
Random_3SAT_900Literals_1_160.cnf,900,0.009630
Random_3SAT_900Literals_1_161.cnf,900,1.044027
Random_3SAT_900Literals_1_162.cnf,900,1.800441
Random_3SAT_900Literals_1_163.cnf,900,0.053519
Random_3SAT_900Literals_1_164.cnf,900,0.156919
Random_3SAT_900Literals_1_165.cnf,900,0.305755
Random_3SAT_900Literals_1_166.cnf,900,0.554028
Random_3SAT_900Literals_1_167.cnf,900,0.609687
Random_3SAT_900Literals_1_168.cnf,900,0.100934
Random_3SAT_900Literals_1_169.cnf,900,0.060858
Random_3SAT_900Literals_1_170.cnf,900,0.713507
Random_3SAT_900Literals_1_171.cnf,900,0.065906
Random_3SAT_900Literals_1_172.cnf,900,0.241947
Random_3SAT_900Literals_1_173.cnf,900,0.451233
Random_3SAT_900Literals_1_174.cnf,900,3.698121
Random_3SAT_900Literals_1_175.cnf,900,0.191648
Random_3SAT_900Literals_1_176.cnf,900,0.337377
Random_3SAT_900Literals_1_177.cnf,900,0.207629
Random_3SAT_900Literals_1_178.cnf,900,0.620142
Random_3SAT_900Literals_1_179.cnf,900,0.447538
Random_3SAT_900Literals_1_180.cnf,900,0.077901
Random_3SAT_900Literals_1_181.cnf,900,0.049410
Random_3SAT_900Literals_1_182.cnf,900,20.973024
Random_3SAT_900Literals_1_183.cnf,900,0.621828
Random_3SAT_900Literals_1_184.cnf,900,0.165345
Random_3SAT_900Literals_1_185.cnf,900,0.034722
Random_3SAT_900Literals_1_186.cnf,900,0.968909
Random_3SAT_900Literals_1_187.cnf,900,0.106799
Random_3SAT_900Literals_1_188.cnf,900,28.842209
Random_3SAT_900Literals_1_189.cnf,900,1.232393
Random_3SAT_900Literals_1_190.cnf,900,0.071709
Random_3SAT_900Literals_1_191.cnf,900,0.068028
Random_3SAT_900Literals_1_192.cnf,900,0.373427
Random_3SAT_900Literals_1_193.cnf,900,0.162133
Random_3SAT_900Literals_1_194.cnf,900,0.181392
Random_3SAT_900Literals_1_195.cnf,900,0.015382
Random_3SAT_900Literals_1_196.cnf,900,0.169333
Random_3SAT_900Literals_1_197.cnf,900,0.034945
Random_3SAT_900Literals_1_198.cnf,900,0.053956
Random_3SAT_900Literals_1_199.cnf,900,1.412218
Random_3SAT_900Literals_1_200.cnf,900,0.195356
Random_3SAT_900Literals_1_201.cnf,900,6.923929
Random_3SAT_900Literals_1_202.cnf,900,0.119996
Random_3SAT_900Literals_1_203.cnf,900,0.022462
Random_3SAT_900Literals_1_204.cnf,900,0.404377
Random_3SAT_900Literals_1_205.cnf,900,0.079214
Random_3SAT_900Literals_1_206.cnf,900,0.222659
Random_3SAT_900Literals_1_207.cnf,900,0.180105
Random_3SAT_900Literals_1_208.cnf,900,0.172240
Random_3SAT_900Literals_1_209.cnf,900,0.094477
Random_3SAT_900Literals_1_210.cnf,900,2.257767
Random_3SAT_900Literals_1_211.cnf,900,37.630296
Random_3SAT_900Literals_1_212.cnf,900,0.125971
Random_3SAT_900Literals_1_213.cnf,900,0.059072
Random_3SAT_900Literals_1_214.cnf,900,1.224732
Random_3SAT_900Literals_1_215.cnf,900,0.155689
Random_3SAT_900Literals_1_216.cnf,900,0.456304
Random_3SAT_900Literals_1_217.cnf,900,0.207159
Random_3SAT_900Literals_1_218.cnf,900,0.881550
Random_3SAT_900Literals_1_219.cnf,900,0.697668
Random_3SAT_900Literals_1_220.cnf,900,0.073253
Random_3SAT_900Literals_1_221.cnf,900,1.716702
Random_3SAT_900Literals_1_222.cnf,900,2.671496
Random_3SAT_900Literals_1_223.cnf,900,8.327727
Random_3SAT_900Literals_1_224.cnf,900,0.023919
Random_3SAT_900Literals_1_225.cnf,900,0.025691
Random_3SAT_900Literals_1_226.cnf,900,0.038870
Random_3SAT_900Literals_1_227.cnf,900,0.137196
Random_3SAT_900Literals_1_228.cnf,900,1170.450884
Random_3SAT_900Literals_1_229.cnf,900,0.595237
Random_3SAT_900Literals_1_230.cnf,900,0.374209
Random_3SAT_900Literals_1_231.cnf,900,0.077280
Random_3SAT_900Literals_1_232.cnf,900,15.087949
Random_3SAT_900Literals_1_233.cnf,900,6.446086
Random_3SAT_900Literals_1_234.cnf,900,0.159669
Random_3SAT_900Literals_1_235.cnf,900,0.082534
Random_3SAT_900Literals_1_236.cnf,900,0.096230
Random_3SAT_900Literals_1_237.cnf,900,0.128233
Random_3SAT_900Literals_1_238.cnf,900,0.128764
Random_3SAT_900Literals_1_239.cnf,900,0.100235
Random_3SAT_900Literals_1_240.cnf,900,0.044531
Random_3SAT_900Literals_1_241.cnf,900,0.311022
Random_3SAT_900Literals_1_242.cnf,900,1.450223
Random_3SAT_900Literals_1_243.cnf,900,0.077611
Random_3SAT_900Literals_1_244.cnf,900,7.893631
Random_3SAT_900Literals_1_245.cnf,900,0.123380
Random_3SAT_900Literals_1_246.cnf,900,0.256544
Random_3SAT_900Literals_1_247.cnf,900,2.837357
Random_3SAT_900Literals_1_248.cnf,900,0.112901
Random_3SAT_900Literals_1_249.cnf,900,5.097860
Random_3SAT_900Literals_1_250.cnf,900,0.057311
Random_3SAT_900Literals_1_251.cnf,900,0.038502
Random_3SAT_900Literals_1_252.cnf,900,5.598400
Random_3SAT_900Literals_1_253.cnf,900,0.411776
Random_3SAT_900Literals_1_254.cnf,900,0.485390
Random_3SAT_900Literals_1_255.cnf,900,0.018501
Random_3SAT_900Literals_1_256.cnf,900,0.036321
Random_3SAT_900Literals_1_257.cnf,900,0.306014
Random_3SAT_900Literals_1_258.cnf,900,0.025707
Random_3SAT_900Literals_1_259.cnf,900,0.055070
Random_3SAT_900Literals_1_260.cnf,900,0.026746
Random_3SAT_900Literals_1_261.cnf,900,0.155435
Random_3SAT_900Literals_1_262.cnf,900,0.039010
Random_3SAT_900Literals_1_263.cnf,900,0.020325
Random_3SAT_900Literals_1_264.cnf,900,6.513702
Random_3SAT_900Literals_1_265.cnf,900,0.209109
Random_3SAT_900Literals_1_266.cnf,900,0.283290
Random_3SAT_900Literals_1_267.cnf,900,12.065872
Random_3SAT_900Literals_1_268.cnf,900,0.046870
Random_3SAT_900Literals_1_269.cnf,900,0.051491
Random_3SAT_900Literals_1_270.cnf,900,0.637635
Random_3SAT_900Literals_1_271.cnf,900,1.086862
Random_3SAT_900Literals_1_272.cnf,900,0.045909
Random_3SAT_900Literals_1_273.cnf,900,0.272125
Random_3SAT_900Literals_1_274.cnf,900,0.677932
Random_3SAT_900Literals_1_275.cnf,900,0.337544
Random_3SAT_900Literals_1_276.cnf,900,30.120584
Random_3SAT_900Literals_1_277.cnf,900,77.146354
Random_3SAT_900Literals_1_278.cnf,900,65.547702
Random_3SAT_900Literals_1_279.cnf,900,1.075111
Random_3SAT_900Literals_1_280.cnf,900,0.110099
Random_3SAT_900Literals_1_281.cnf,900,2.474661
Random_3SAT_900Literals_1_282.cnf,900,0.053524
Random_3SAT_900Literals_1_283.cnf,900,2.316453
Random_3SAT_900Literals_1_284.cnf,900,0.209113
Random_3SAT_900Literals_1_285.cnf,900,0.159100
